,Title,location,Posting_date,job_link
790,Linux Platform Software Engineer,"US, CA, Cupertino ","February  1, 2018",https://www.amazon.jobs/en/jobs/617630/linux-platform-software-engineer
791,Sr. Software Engineer - Network Devices Embedded [Net-OS Platform],"US, WA, Seattle ","February  1, 2018",https://www.amazon.jobs/en/jobs/617625/sr-software-engineer-network-devices-embedded-net-os-platform
792,DevOps Engineer,"IN, TS, Hyderabad ","February  1, 2018",https://www.amazon.jobs/en/jobs/617621/devops-engineer
793, Senior Software Engineer - Machine Learning,"US, WA, Seattle ","February  1, 2018",https://www.amazon.jobs/en/jobs/617610/senior-software-engineer-machine-learning
794,Software Development Engineer,"US, MA, Cambridge ","February  1, 2018",https://www.amazon.jobs/en/jobs/617602/software-development-engineer
795,Software Development Engineer - Alexa Voice Service ,"US, WA, Seattle ","February  1, 2018",https://www.amazon.jobs/en/jobs/617596/software-development-engineer-alexa-voice-service
796,Sr. Robotics Software Engineer,"US, WA, Seattle ","February  1, 2018",https://www.amazon.jobs/en/jobs/617526/sr-robotics-software-engineer
797,DFT Design Engineer ,"US, TX, Austin ","February  1, 2018",https://www.amazon.jobs/en/jobs/617513/dft-design-engineer
798,Software Quality Assurance Technician,"US, CA, East Palo Alto ","February  1, 2018",https://www.amazon.jobs/en/jobs/617507/software-quality-assurance-technician
799,Software Development Engineer ,"US, WA, Seattle ","February  1, 2018",https://www.amazon.jobs/en/jobs/617506/software-development-engineer
800,Software Development Engineer,"US, WA, Seattle ","February  1, 2018",https://www.amazon.jobs/en/jobs/617505/software-development-engineer
801,Software Quality Assurance Engineer,"US, CA, Sunnyvale ","February  1, 2018",https://www.amazon.jobs/en/jobs/617504/software-quality-assurance-engineer
802,Sr. Software Development Engineer – AWS Marketplace,"US, TX, Austin ","February  1, 2018",https://www.amazon.jobs/en/jobs/617490/sr-software-development-engineer-aws-marketplace
803,Software Development Engineer,"IN, KA, Bangalore ","January 31, 2018",https://www.amazon.jobs/en/jobs/617300/software-development-engineer
804,Software Development Engineer,"IN, KA, Bangalore ","January 31, 2018",https://www.amazon.jobs/en/jobs/617299/software-development-engineer
805,Software Development Engineer - Amazon Go,"US, WA, Seattle ","January 31, 2018",https://www.amazon.jobs/en/jobs/617284/software-development-engineer-amazon-go
806,Software Development Engineer - AWS Lambda,"US, WA, Seattle ","January 31, 2018",https://www.amazon.jobs/en/jobs/617255/software-development-engineer-aws-lambda
807,Software Development Engineer (AWS Kinesis Ecosystem),"US, WA, Seattle ","January 31, 2018",https://www.amazon.jobs/en/jobs/617249/software-development-engineer-aws-kinesis-ecosystem
808,Software Development Engineer (AWS Kinesis Ecosystem),"US, WA, Seattle ","January 31, 2018",https://www.amazon.jobs/en/jobs/617248/software-development-engineer-aws-kinesis-ecosystem
809,Software Development Engineer (AWS Kinesis),"US, WA, Seattle ","January 31, 2018",https://www.amazon.jobs/en/jobs/617247/software-development-engineer-aws-kinesis
810,Software Development Engineer - Legal Technologies,"US, WA, Seattle ","January 31, 2018",https://www.amazon.jobs/en/jobs/617245/software-development-engineer-legal-technologies
811,Software Development Engineer - AWS - DynamoDB,"US, WA, Seattle ","January 31, 2018",https://www.amazon.jobs/en/jobs/617195/software-development-engineer-aws-dynamodb
812,Senior Software Development Engineer - AWS - DynamoDB,"US, WA, Seattle ","January 31, 2018",https://www.amazon.jobs/en/jobs/617194/senior-software-development-engineer-aws-dynamodb
813,Software Development Manager - Subscriptions,"US, CA, San Francisco ","January 31, 2018",https://www.amazon.jobs/en/jobs/617161/software-development-manager-subscriptions
814,Software Development Engineer,"US, WA, Seattle ","January 31, 2018",https://www.amazon.jobs/en/jobs/617156/software-development-engineer
815,Software Development Engineer,"US, WA, Seattle ","January 31, 2018",https://www.amazon.jobs/en/jobs/617155/software-development-engineer
816,"Software Development Engineer, Alexa Machine Learning","US, WA, Seattle ","January 31, 2018",https://www.amazon.jobs/en/jobs/617148/software-development-engineer-alexa-machine-learning
817,Support Engineer,"US, WA, Seattle ","January 31, 2018",https://www.amazon.jobs/en/jobs/617130/support-engineer
818,Software Development Engineer,"US, CA, San Francisco ","January 31, 2018",https://www.amazon.jobs/en/jobs/617119/software-development-engineer
819,"Software Development Engineer, Amazon Music Catalog","US, CA, San Francisco ","January 31, 2018",https://www.amazon.jobs/en/jobs/617104/software-development-engineer-amazon-music-catalog
820,Senior Software Development Engineer - Alexa Voice Service,"US, WA, Bellevue ","January 31, 2018",https://www.amazon.jobs/en/jobs/617035/senior-software-development-engineer-alexa-voice-service
821,SW Development Engineer,"US, CA, Sunnyvale ","January 31, 2018",https://www.amazon.jobs/en/jobs/617033/sw-development-engineer
822,Senior Software Development Engineer,"US, WA, Seattle ","January 31, 2018",https://www.amazon.jobs/en/jobs/617031/senior-software-development-engineer
823,Software Development Engineer,"DE, Berlin ","January 31, 2018",https://www.amazon.jobs/en/jobs/617020/software-development-engineer
824,"Software Development Engineer – Alexa Language Technologies – Cambridge, MA","US, MA, Cambridge ","January 31, 2018",https://www.amazon.jobs/en/jobs/617013/software-development-engineer-alexa-language-technologies-cambridge-ma
825,Software Development Manager,"US, WA, Seattle ","January 31, 2018",https://www.amazon.jobs/en/jobs/617011/software-development-manager
826,Fullstack developer - AWS Solutions Architecture,"US, WA, Seattle ","January 31, 2018",https://www.amazon.jobs/en/jobs/616999/fullstack-developer-aws-solutions-architecture
827,Stagiaire Ingénieur Développement Logiciel (H/F) / Software Development Engineer Intern (m/f) - Prime Air,"FR, Paris ","January 31, 2018",https://www.amazon.jobs/en/jobs/616989/stagiaire-ingenieur-developpement-logiciel-h-f-software-development-engineer-intern-m-f-prime-air
828,AWS Technical Program Manager Pricing Education,"US, WA, Seattle ","January 31, 2018",https://www.amazon.jobs/en/jobs/616983/aws-technical-program-manager-pricing-education
829,Software Development Pricing Experience Manager,"US, WA, Seattle ","January 31, 2018",https://www.amazon.jobs/en/jobs/616981/software-development-pricing-experience-manager
830,Senior Software Development Engineer,"US, WA, Seattle ","January 31, 2018",https://www.amazon.jobs/en/jobs/616977/senior-software-development-engineer
831,Software Engineer 2 - AWS Simple Monthly Calculator,"US, WA, Seattle ","January 31, 2018",https://www.amazon.jobs/en/jobs/616972/software-engineer-2-aws-simple-monthly-calculator
832,Senior Web Development Engineer,"US, NY, New York ","January 31, 2018",https://www.amazon.jobs/en/jobs/616959/senior-web-development-engineer
833,Software Development Engineer - Embedded Programming,"US, CA, Sunnyvale ","January 31, 2018",https://www.amazon.jobs/en/jobs/616954/software-development-engineer-embedded-programming
834,Software Development Engineer,"IN, TN, Chennai ","January 30, 2018",https://www.amazon.jobs/en/jobs/616828/software-development-engineer
835,Software Development Engineer,"US, WA, Seattle ","January 30, 2018",https://www.amazon.jobs/en/jobs/616819/software-development-engineer
836,Web Development Engineer II,"US, NY, New York ","January 30, 2018",https://www.amazon.jobs/en/jobs/616803/web-development-engineer-ii
837,Software Development Engineer,"US, WA, Seattle ","January 30, 2018",https://www.amazon.jobs/en/jobs/616800/software-development-engineer
838,"Software Development Manager – Big Data, Amazon EMR","US, WA, Seattle ","January 30, 2018",https://www.amazon.jobs/en/jobs/616766/software-development-manager-big-data-amazon-emr
839,Software Development Engineer-Test II,"US, WA, Seattle ","January 30, 2018",https://www.amazon.jobs/en/jobs/616759/software-development-engineer-test-ii
840,Software Development Engineer - AWS Amplify,"US, WA, Seattle ","January 30, 2018",https://www.amazon.jobs/en/jobs/616749/software-development-engineer-aws-amplify
841,Software Development Engineer - AWS Device Farm,"US, WA, Seattle ","January 30, 2018",https://www.amazon.jobs/en/jobs/616748/software-development-engineer-aws-device-farm
842,Software Development Engineer,"US, CA, San Francisco ","January 30, 2018",https://www.amazon.jobs/en/jobs/616744/software-development-engineer
843,Software Development Engineer - AWS Elemental MediaPackage,"US, OR, Portland ","January 30, 2018",https://www.amazon.jobs/en/jobs/616740/software-development-engineer-aws-elemental-mediapackage
844,Software Development Manager,"US, WA, Seattle ","January 30, 2018",https://www.amazon.jobs/en/jobs/616737/software-development-manager
845,Software Development Engineer,"US, WA, Seattle ","January 30, 2018",https://www.amazon.jobs/en/jobs/616728/software-development-engineer
846,Software Development Engineer,"US, NJ, Newark ","January 30, 2018",https://www.amazon.jobs/en/jobs/616727/software-development-engineer
847,Software Development Engineer,"US, WA, Seattle ","January 30, 2018",https://www.amazon.jobs/en/jobs/616726/software-development-engineer
848,"Software Development Engineer, Container Runtime","US, WA, Seattle ","January 30, 2018",https://www.amazon.jobs/en/jobs/616723/software-development-engineer-container-runtime
849,Software Development Engineer - AWS Device Farm,"US, WA, Seattle ","January 30, 2018",https://www.amazon.jobs/en/jobs/616717/software-development-engineer-aws-device-farm
850,Development Manager – AWS AI: Backend Engine,"US, CA, Palo Alto ","January 30, 2018",https://www.amazon.jobs/en/jobs/616713/development-manager-aws-ai-backend-engine
851,Engineering Manager – AWS AI Deep Learning,"US, CA, East Palo Alto ","January 30, 2018",https://www.amazon.jobs/en/jobs/616712/engineering-manager-aws-ai-deep-learning
852,Software Development Engineer - AWS AI Deep Learning,"US, CA, East Palo Alto ","January 30, 2018",https://www.amazon.jobs/en/jobs/616711/software-development-engineer-aws-ai-deep-learning
853,Software Development Manager,"US, WA, Seattle ","January 30, 2018",https://www.amazon.jobs/en/jobs/616679/software-development-manager
854,Software Development Engineer - AWS AI Deep Learning,"US, CA, East Palo Alto ","January 30, 2018",https://www.amazon.jobs/en/jobs/616672/software-development-engineer-aws-ai-deep-learning
855,Software Development Engineer - AWS AI Deep Learning,"US, CA, East Palo Alto ","January 30, 2018",https://www.amazon.jobs/en/jobs/616671/software-development-engineer-aws-ai-deep-learning
856,"Senior Software Development Engineer, Search Services","IN, KA, Bangalore ","January 30, 2018",https://www.amazon.jobs/en/jobs/616668/senior-software-development-engineer-search-services
857,Senior Software Development Engineer - AWS AI Deep Learning,"US, CA, East Palo Alto ","January 30, 2018",https://www.amazon.jobs/en/jobs/616658/senior-software-development-engineer-aws-ai-deep-learning
858,Senior Software Development Engineer - AWS AI Deep Learning,"US, CA, East Palo Alto ","January 30, 2018",https://www.amazon.jobs/en/jobs/616657/senior-software-development-engineer-aws-ai-deep-learning
859,Software Development Engineer - Computer Vision,"US, WA, Bellevue ","January 30, 2018",https://www.amazon.jobs/en/jobs/616628/software-development-engineer-computer-vision
860,Web Developer,"US, WA, Seattle ","January 30, 2018",https://www.amazon.jobs/en/jobs/616626/web-developer
861,Senior Software Development Engineer,"US, MA, Cambridge ","January 30, 2018",https://www.amazon.jobs/en/jobs/616614/senior-software-development-engineer
862,Software Development Engineer - Alexa Voice Service,"US, CA, Sunnyvale ","January 30, 2018",https://www.amazon.jobs/en/jobs/616613/software-development-engineer-alexa-voice-service
863,Software Development Engineer - Alexa Voice Service,"US, CA, Sunnyvale ","January 30, 2018",https://www.amazon.jobs/en/jobs/616612/software-development-engineer-alexa-voice-service
864,Sr. SDE - Performance Advertising Analytics,"US, WA, Seattle ","January 30, 2018",https://www.amazon.jobs/en/jobs/616611/sr-sde-performance-advertising-analytics
865,Software Development Engineer - AWS Marketplace,"US, WA, Seattle ","January 30, 2018",https://www.amazon.jobs/en/jobs/616582/software-development-engineer-aws-marketplace
866,Software Development Engineer,"US, WA, Seattle ","January 30, 2018",https://www.amazon.jobs/en/jobs/616578/software-development-engineer
867,Front End Lead - Reporting and Campaign Management,"US, WA, Seattle ","January 30, 2018",https://www.amazon.jobs/en/jobs/616565/front-end-lead-reporting-and-campaign-management
868,"Software Development Engineer, FLASH","US, WA, Seattle ","January 30, 2018",https://www.amazon.jobs/en/jobs/616533/software-development-engineer-flash
869,Software Development Engineer,"US, NY, New York ","January 30, 2018",https://www.amazon.jobs/en/jobs/616527/software-development-engineer
870,Software Development Engineer - Embedded Programming,"US, CA, Sunnyvale ","January 30, 2018",https://www.amazon.jobs/en/jobs/616497/software-development-engineer-embedded-programming
